Left hand keypoints:
1208.156982 515.519714 0.339959
1151.430786 445.041687 0.478427
1106.737427 369.406769 0.631505
1087.828735 280.020020 0.792452
1086.109741 200.947144 0.755545
1178.934448 297.209778 0.520632
1144.554932 216.417923 0.785214
1130.803101 147.658890 0.636423
1129.084106 109.841423 0.218127
1227.065796 305.804657 0.516253
1230.503662 176.881485 0.646514
1239.098633 106.403473 0.546979
1249.412476 109.841423 0.059669
1275.197021 319.556458 0.557582
1314.733521 206.104065 0.707724
1331.923218 127.031181 0.513188
1325.047363 109.841423 0.075404
1325.047363 338.465210 0.594433
1359.426880 261.111298 0.748452
1373.178711 207.823044 0.787978
1385.211548 156.253769 0.727827
