Left hand keypoints:
1191.834351 500.617462 0.433389
1133.058838 438.384521 0.653245
1079.469360 364.050751 0.788561
1072.554565 289.716980 0.833588
1067.368530 213.654526 0.835315
1152.074463 293.174377 0.594341
1124.415405 194.638901 0.811490
1117.500610 128.948593 0.692918
1112.314453 94.374741 0.238993
1203.935181 298.360443 0.591733
1203.935181 166.979828 0.617733
1217.764771 109.932976 0.593811
1228.136841 94.374741 0.098644
1247.152466 307.003906 0.584045
1279.997681 187.724136 0.756770
1295.555908 113.390358 0.574246
1288.641113 94.374741 0.096422
1293.827148 326.019531 0.651473
1326.672363 248.228363 0.728965
1340.501953 194.638901 0.804512
1352.602783 146.235519 0.765289
