Left hand keypoints:
1134.548706 450.192200 0.706819
1081.257568 416.441193 0.538153
1036.848389 396.901123 0.444223
1020.861084 340.057312 0.411501
1017.308289 302.753540 0.239177
1035.072021 404.006592 0.558734
992.439148 375.584686 0.733728
964.017212 348.939148 0.757163
933.818970 315.188141 0.943347
1061.717529 395.124756 0.535470
1019.084717 343.610046 0.620790
992.439148 304.529907 0.684955
964.017212 272.555267 0.689862
1077.704834 372.031952 0.672375
1042.177490 327.622711 0.377940
1020.861084 283.213470 0.648046
994.215515 249.462463 0.952974
1107.903198 356.044617 0.829396
1104.350464 300.977173 0.742844
1095.468628 269.002533 0.812352
1090.139404 231.698761 0.924522
