Left hand keypoints:
1282.855835 545.276550 0.377734
1239.354492 452.059540 0.717127
1193.781738 362.985504 0.876287
1189.638794 271.839966 0.856936
1228.997070 201.409348 0.899547
1276.641357 288.411896 0.675452
1291.141724 174.479980 0.907141
1297.356201 97.834877 0.709596
1303.570679 60.548069 0.202409
1338.786011 309.126801 0.722115
1388.501709 170.337006 0.797467
1419.574097 87.477432 0.698725
1444.432007 60.548069 0.327756
1388.501709 329.841675 0.758454
1456.860840 222.124237 0.909566
1504.505127 162.051041 0.759136
1537.648926 112.335304 0.904060
1432.003052 362.985504 0.764014
1506.576660 311.198273 0.736493
1552.149414 273.911469 0.804893
1589.436157 234.553177 0.908754
