Left hand keypoints:
1140.432739 584.651428 0.185737
1095.182007 490.798096 0.416732
1066.690796 395.268829 0.399639
1098.533936 306.443390 0.757764
1150.488403 288.007904 0.177020
1039.875610 360.073853 0.081322
1158.868164 277.952209 0.049369
1190.711304 249.461014 0.058583
1128.701050 331.582672 0.023015
1121.997192 361.749786 0.055855
1167.247925 262.868622 0.033315
1137.080811 304.767426 0.034059
1147.136475 346.666229 0.034330
1150.488403 350.018127 0.101071
1177.303589 298.063629 0.018633
1180.655518 247.785065 0.020238
1153.840332 355.045990 0.016004
1192.387207 351.694092 0.146711
1192.387207 303.091492 0.066536
1197.415039 256.164825 0.043319
1202.442871 251.136963 0.018908
