Left hand keypoints:
1207.174194 529.227905 0.343732
1149.405396 453.953278 0.542333
1109.142212 366.424622 0.640860
1093.386963 282.397125 0.813787
1093.386963 200.120178 0.767046
1175.663940 306.905121 0.622523
1145.904175 219.376480 0.824788
1131.899658 152.854706 0.656792
1126.647949 109.090378 0.356014
1224.679932 308.655701 0.564896
1229.931641 175.612152 0.582306
1238.684570 123.094963 0.557271
1249.187988 109.090378 0.087312
1273.696045 322.660278 0.562710
1313.959229 203.621323 0.705000
1333.215454 128.346680 0.586485
1331.464966 109.090378 0.074626
1322.712036 343.667175 0.618383
1359.474121 263.140808 0.729545
1373.478638 208.873047 0.795985
1385.732666 158.106430 0.733698
