Left hand keypoints:
1205.579102 500.399719 0.193897
1153.988647 435.051697 0.386722
1119.594849 361.105255 0.583730
1086.920898 280.280060 0.791852
1080.042114 206.333603 0.659798
1195.260986 316.393433 0.576090
1166.026367 252.765091 0.740930
1140.231079 199.454849 0.714802
1116.155518 149.584000 0.787014
1248.571289 318.113129 0.558566
1243.412231 209.772964 0.563917
1248.571289 130.667465 0.486447
1260.609131 111.750923 0.073348
1291.563354 323.272186 0.450866
1339.714600 213.212341 0.725189
1351.752319 142.705246 0.585770
1356.911377 111.750923 0.141583
1341.434204 347.347778 0.536552
1387.865723 280.280060 0.653819
1406.782349 228.689499 0.752544
1422.259399 175.379272 0.754440
