Left hand keypoints:
1109.768799 433.771027 0.675124
1054.868652 396.580597 0.548200
1008.823364 368.244995 0.678269
982.258728 325.741638 0.629038
991.113586 281.467316 0.539783
1015.907227 364.703064 0.500436
980.487732 323.970673 0.710707
952.152161 299.177032 0.791028
923.816589 269.070496 0.909310
1053.097656 350.535278 0.729851
1008.823364 286.780212 0.715290
971.632874 256.673676 0.754572
943.297302 226.567123 0.855462
1076.120361 331.054565 0.629632
1054.868652 272.612427 0.806108
1038.929932 237.192963 0.844449
1012.365295 198.231552 0.909338
1107.997803 316.886780 0.782378
1107.997803 258.444641 0.821664
1099.142944 224.796158 0.835609
1095.601074 191.147659 0.899838
