Left hand keypoints:
1285.274292 549.550171 0.376976
1235.348877 449.699371 0.736789
1187.503662 362.329956 0.904950
1170.861938 268.719849 0.874186
1185.423462 187.591095 0.857186
1285.274292 287.441864 0.721768
1293.595093 175.109741 0.816197
1301.916016 102.301888 0.718858
1316.477661 79.419418 0.031746
1345.600708 306.163879 0.709320
1387.205200 177.189972 0.766360
1420.488770 100.221664 0.756613
1443.371338 79.419418 0.285451
1391.365723 331.126587 0.720287
1457.932861 218.794464 0.888577
1505.778076 160.548172 0.703780
1536.981445 112.703011 0.826234
1435.050415 362.329956 0.771025
1507.858276 304.083679 0.734002
1551.542969 266.639618 0.856394
1586.906738 231.275818 0.953071
