Left hand keypoints:
1195.778442 499.795929 0.461936
1131.062988 440.189667 0.681881
1076.565918 366.959076 0.768918
1062.941528 288.619385 0.865731
1056.129395 213.685791 0.824808
1151.499512 293.728516 0.539374
1127.656982 189.843277 0.742558
1117.438721 123.424858 0.696629
1115.735718 82.551979 0.315892
1211.105713 302.243683 0.588494
1211.105713 167.703812 0.593506
1223.026978 99.582344 0.527024
1228.136108 82.551979 0.244076
1251.978638 309.055847 0.541057
1280.930298 188.140244 0.819211
1297.960571 109.800560 0.590785
1303.069702 82.551979 0.185223
1299.663696 324.383179 0.571671
1333.724365 244.340454 0.731895
1345.645630 193.249359 0.810875
1357.566895 143.861298 0.775385
