Left hand keypoints:
1281.943359 546.196045 0.435927
1234.912720 449.997040 0.750030
1196.433105 364.486816 0.853468
1183.606567 272.563293 0.897078
1226.361694 202.017365 0.874721
1281.943359 283.252075 0.720639
1290.494385 172.088776 0.895318
1301.183228 97.267326 0.758555
1305.458740 52.374451 0.236916
1337.525024 304.629639 0.775102
1388.831177 169.951019 0.783849
1414.484253 99.405075 0.789375
1442.275024 52.374451 0.595921
1388.831177 328.144958 0.780344
1457.239380 223.394913 0.946753
1506.407715 159.262238 0.795115
1538.474121 110.093857 0.876512
1431.586304 362.349060 0.777637
1508.545532 311.042908 0.768503
1551.300659 274.701050 0.818205
1591.917969 238.359207 0.915245
