Left hand keypoints:
1129.232056 550.296082 0.302868
1076.772339 489.375183 0.519038
1037.850708 401.378326 0.581261
1020.928223 316.765961 0.762234
1036.158447 247.383835 0.732920
1100.463867 357.379913 0.286563
1100.463867 279.536530 0.250208
1098.771606 232.153610 0.384824
1103.848389 206.769897 0.076745
1152.923462 359.072144 0.439849
1132.616577 304.920258 0.466561
1095.387085 225.384628 0.165830
1120.770874 321.842712 0.048565
1201.998657 369.225647 0.457338
1201.998657 274.459778 0.437261
1203.690918 222.000122 0.321766
1193.537476 206.769897 0.027567
1251.073853 375.994629 0.552966
1279.842041 306.612488 0.699882
1301.841309 257.537323 0.791093
1323.840454 203.385406 0.515145
