Left hand keypoints:
1209.777100 514.980713 0.429746
1151.941528 450.535370 0.516163
1102.368164 372.870453 0.674812
1082.538818 290.248199 0.815048
1089.148560 214.235733 0.846603
1168.465942 303.467773 0.496284
1142.026855 214.235733 0.629936
1135.416992 156.400162 0.542550
1128.807251 141.528152 0.050559
1221.344238 310.077545 0.445536
1221.344238 192.753952 0.657267
1227.953979 138.223267 0.590293
1239.521118 141.528152 0.043258
1270.917480 319.992218 0.465994
1300.661499 202.668625 0.680084
1310.576172 156.400162 0.317876
1299.009155 141.528152 0.037308
1322.143311 334.864227 0.553263
1350.234863 255.546860 0.687200
1361.802002 205.973511 0.735328
1373.369141 156.400162 0.614511
