Left hand keypoints:
1178.959839 641.036194 0.197967
1128.863403 518.219116 0.066599
1107.855225 493.978912 0.033220
1282.384766 304.905273 0.016476
1125.631348 451.962555 0.006809
1077.151001 364.697784 0.036058
1140.175537 346.921631 0.019126
1190.271973 332.377502 0.010437
1209.664185 304.905273 0.004618
1114.319336 387.321991 0.027387
1167.647827 345.305603 0.015067
1230.672363 382.473938 0.007280
1230.672363 461.658630 0.003259
1140.175537 408.330170 0.011419
1174.111816 342.073578 0.007940
1245.216431 371.161835 0.006175
1225.824341 453.578583 0.004276
1248.448486 380.857941 0.015418
1254.912598 369.545837 0.014162
1280.768799 304.905273 0.015617
1256.528564 369.545837 0.008078
