Left hand keypoints:
1284.651123 625.366150 0.222356
1229.921997 420.131958 0.195931
1222.103638 298.946045 0.073310
1222.103638 228.580032 0.025845
1226.012817 216.852371 0.016943
1247.513550 300.900665 0.214162
1255.332031 201.215469 0.192910
1259.241211 166.032471 0.191821
1269.014282 169.941696 0.040632
1317.879517 318.492157 0.264499
1327.652588 203.170090 0.375206
1335.471069 169.941696 0.131146
1413.655518 169.941696 0.018776
1374.563232 328.265228 0.386391
1427.337769 216.852371 0.567736
1429.292358 193.397034 0.270586
1429.292358 169.941696 0.046133
1421.473999 345.856720 0.574902
1484.021484 285.263763 0.640145
1521.159180 236.398483 0.782692
1556.342163 189.487808 0.572922
