Left hand keypoints:
1135.307007 591.957397 0.235540
1085.659790 510.866791 0.345114
1042.632080 411.572174 0.581480
1092.279419 327.171753 0.630589
1160.130737 313.932465 0.280164
1171.715088 325.516846 0.065839
1166.750366 358.615051 0.040274
1171.715088 340.411041 0.076701
1156.820923 342.065948 0.045632
1146.891357 373.509247 0.028035
1161.785645 381.783783 0.033656
1160.130737 381.783783 0.050724
1191.573975 368.544495 0.025745
1122.067749 591.957397 0.016372
1208.123047 413.227081 0.018063
1211.432861 409.917267 0.021171
1198.193604 393.368164 0.027166
1140.271729 590.302490 0.022394
1084.004761 313.932465 0.014712
1223.017334 444.670380 0.017709
1199.848511 408.262360 0.016975
