Left hand keypoints:
1199.978271 512.372070 0.223704
1148.889648 448.951630 0.502316
1111.894409 364.391113 0.603061
1081.945923 283.353912 0.776444
1076.660889 207.601761 0.690110
1191.169922 309.779083 0.575863
1162.983032 253.405396 0.692722
1136.557861 198.793365 0.747195
1113.656006 151.228073 0.827084
1244.020264 309.779083 0.604292
1240.496826 200.555054 0.649794
1249.305298 126.564575 0.607391
1263.398682 108.947792 0.085811
1291.585571 322.110840 0.559029
1333.865845 211.125122 0.764141
1347.959229 142.419678 0.676065
1351.482544 108.947792 0.258798
1335.627441 350.297668 0.632692
1388.477783 279.830566 0.708453
1406.094604 226.980225 0.838233
1420.187988 177.653229 0.826422
