Left hand keypoints:
1116.678589 437.523254 0.697660
1060.448120 395.803833 0.433341
1016.914734 368.595520 0.652706
984.264771 323.248322 0.621604
940.731445 277.901093 0.431283
1038.681396 374.037170 0.483742
1004.217529 348.642731 0.355102
975.195312 308.737213 0.593275
935.289795 268.831665 0.696919
1060.448120 352.270508 0.703418
1016.914734 296.039978 0.810651
986.078674 267.017792 0.748315
953.428650 247.065002 0.740626
1087.656372 335.945526 0.703039
1069.517456 267.017792 0.722369
1045.937012 230.740021 0.766690
1022.356445 192.648361 0.889475
1116.678589 317.806641 0.820837
1116.678589 257.948334 0.842297
1113.050781 221.670578 0.833711
1102.167480 187.206696 0.925783
