Left hand keypoints:
1126.585327 620.568298 0.228972
1069.657349 537.616150 0.418491
1024.114990 446.531433 0.547251
1063.151245 344.061157 0.607871
1116.826172 292.012726 0.525609
1022.488464 350.567200 0.197153
1059.898193 327.796021 0.134468
1090.802002 314.783905 0.141887
1089.175537 357.073242 0.050699
1087.548950 344.061157 0.170857
1124.958740 301.771820 0.170852
1136.344360 327.796021 0.068418
1139.597412 342.434631 0.054181
1139.597412 355.446747 0.256035
1150.982910 300.145294 0.096345
1149.356445 248.096893 0.053120
1146.103394 248.096893 0.025410
1193.272339 366.832306 0.479198
1219.296509 290.386230 0.387802
1232.308594 261.109009 0.214264
1240.441162 248.096893 0.077718
