Left hand keypoints:
1285.135620 541.295471 0.415069
1238.278564 449.618713 0.747007
1191.421509 362.016449 0.863521
1175.123413 270.339661 0.874929
1175.123413 188.849197 0.877397
1289.210083 286.637756 0.763936
1293.284668 172.551102 0.891681
1305.508179 101.246941 0.760461
1307.545532 70.688019 0.083330
1344.216187 304.973114 0.721811
1389.036011 174.588364 0.758820
1423.669434 93.097900 0.719453
1450.153809 70.688019 0.288070
1391.073242 333.494781 0.701467
1456.265625 223.482651 0.900056
1505.159912 162.364792 0.709525
1535.718750 115.507774 0.834732
1435.892944 366.090973 0.767739
1507.197144 304.973114 0.720995
1549.979614 270.339661 0.849858
1586.650391 233.668961 0.935855
