Left hand keypoints:
1273.847290 630.313110 0.197111
1225.253174 418.442505 0.158440
1240.803223 247.390961 0.474413
1285.509888 192.965469 0.138834
1289.397461 175.471558 0.028640
1293.285034 290.153839 0.227699
1310.778931 189.077942 0.441237
1341.879150 132.708679 0.348787
1365.204346 136.596207 0.066972
1336.047852 311.535278 0.360458
1336.047852 187.134171 0.174515
1456.561523 136.596207 0.075767
1429.348755 136.596207 0.034759
1376.866943 330.972961 0.442495
1435.180054 210.459381 0.575094
1474.055420 154.090118 0.384606
1489.605469 136.596207 0.046437
1415.742310 356.241943 0.630599
1477.942871 290.153839 0.651469
1520.705811 239.615891 0.784258
1555.693604 194.909241 0.756985
