Left hand keypoints:
1284.249756 539.744446 0.422419
1234.543579 450.687500 0.774530
1191.050659 361.630554 0.821538
1184.837402 270.502533 0.894934
1220.045898 202.156509 0.932757
1282.178711 285.000183 0.703639
1292.534180 171.090134 0.823109
1300.818481 102.744102 0.711821
1317.387207 84.104279 0.027903
1338.098145 303.639984 0.749640
1387.804321 175.232315 0.739332
1416.799683 104.815201 0.788538
1435.439453 84.104279 0.241661
1387.804321 330.564178 0.706797
1458.221436 222.867416 0.871394
1503.785522 160.734665 0.705075
1534.851807 115.170654 0.790301
1433.368408 363.701660 0.771252
1507.927612 305.711090 0.737304
1551.420532 270.502533 0.863018
1590.771362 235.293976 0.900772
