Left hand keypoints:
1113.051025 437.417389 0.668472
1057.196777 409.490295 0.595191
1013.560730 379.817749 0.679101
996.106323 339.672546 0.559182
1013.560730 297.781891 0.443285
1018.797058 365.854218 0.561596
987.379089 329.199890 0.729228
962.942871 304.763672 0.726573
941.997559 276.836578 0.853975
1043.233276 343.163422 0.767126
1015.306152 290.800110 0.798235
990.869995 254.145813 0.899505
969.924622 215.746048 0.874446
1071.160400 330.945343 0.758869
1053.705933 271.600250 0.848649
1041.487793 236.691376 0.832879
1024.033447 201.782501 0.837536
1100.832886 322.218109 0.854266
1100.832886 266.363922 0.810866
1099.087524 229.709595 0.896114
1095.596558 198.291611 0.942387
