Left hand keypoints:
1176.646240 651.473022 0.192436
1120.334961 514.007263 0.294459
1067.336182 422.915558 0.312686
1055.742676 326.855164 0.587440
1095.491821 278.824982 0.130261
1098.804199 374.885345 0.173935
1108.741455 300.355743 0.211458
1120.334961 270.543915 0.254028
1133.584717 257.294220 0.076828
1148.490601 371.572937 0.213683
1125.303589 288.762268 0.133633
1201.489380 257.294220 0.047999
1133.584717 325.198944 0.016739
1196.520752 366.604279 0.202865
1194.864624 323.542755 0.101930
1206.458130 257.294220 0.101430
1204.801880 257.294220 0.027213
1246.207153 378.197784 0.476750
1280.987671 300.355743 0.505111
1295.893555 253.981781 0.248308
1305.830933 257.294220 0.071475
