Left hand keypoints:
1189.755737 496.222626 0.524493
1129.879761 438.107697 0.681707
1077.047974 365.904327 0.808351
1073.525879 288.417755 0.806311
1068.242676 212.692230 0.837681
1149.251343 295.461975 0.619641
1126.357666 195.081650 0.846035
1115.791260 126.400368 0.756829
1112.269165 80.612846 0.403780
1203.844238 297.223022 0.605082
1205.605225 168.665771 0.665278
1219.693726 98.223427 0.565433
1230.260010 80.612846 0.162013
1246.109619 307.789398 0.672178
1279.569702 186.276352 0.752913
1291.897095 112.311897 0.574557
1297.180298 80.612846 0.189934
1293.658203 323.638916 0.679665
1327.118286 247.913391 0.716428
1341.206787 195.081650 0.808830
1351.773071 144.010956 0.788437
