Left hand keypoints:
1273.204224 631.444214 0.194214
1221.551758 428.807892 0.233912
1239.431396 248.024475 0.418031
1285.124023 196.372070 0.156877
1316.910034 182.465668 0.105353
1285.124023 277.823944 0.190501
1318.896729 184.452286 0.286721
1356.642700 128.826630 0.279152
1368.562500 132.799896 0.064715
1326.843262 301.663513 0.391849
1348.696167 180.479034 0.575532
1364.589233 132.799896 0.219936
1444.054443 132.799896 0.034878
1368.562500 325.503082 0.517250
1444.054443 212.265121 0.762430
1485.773682 150.679565 0.418788
1507.626587 132.799896 0.070915
1412.268311 353.315918 0.640592
1487.760254 289.743713 0.663290
1527.492920 244.051208 0.799262
1569.212158 198.358704 0.723066
