Left hand keypoints:
1150.246338 650.836365 0.140351
1090.835815 487.457520 0.145164
1067.731812 391.740631 0.197713
1095.786743 317.477509 0.786514
1148.596069 286.121979 0.333459
1039.676880 373.587402 0.098042
1042.977417 358.734802 0.045474
1135.393677 223.410904 0.054613
1138.694336 355.434204 0.016399
1108.989014 380.188568 0.066325
1160.148071 281.171112 0.055400
1146.945801 371.937134 0.030784
1146.945801 357.084503 0.035640
1148.596069 355.434204 0.130197
1170.049805 276.220215 0.050443
1175.000732 223.410904 0.036357
1155.197266 362.035370 0.021772
1191.503662 357.084503 0.355013
1189.853394 289.422546 0.325591
1199.755127 238.263519 0.199705
1211.307129 223.410904 0.076766
