Left hand keypoints:
1130.719604 535.328308 0.201512
1083.316040 466.674835 0.430133
1052.258545 383.309937 0.489089
1031.008667 306.483429 0.706719
1053.893188 239.464584 0.455755
1120.911987 348.983185 0.179325
1119.277344 286.868164 0.211317
1099.662109 241.099197 0.478003
1065.335327 218.214706 0.152632
1163.411743 353.887024 0.291502
1143.796509 303.214233 0.367147
1093.123657 241.099197 0.154508
1078.412231 218.214706 0.036650
1209.180664 363.694641 0.307458
1212.449951 267.252899 0.356521
1214.084595 234.560776 0.117038
1205.911499 244.368408 0.018352
1250.045898 371.867676 0.412256
1286.007202 311.387268 0.682435
1313.795532 260.714478 0.733193
1336.680054 216.580109 0.217002
