Left hand keypoints:
1210.907959 521.593140 0.445845
1152.665894 456.694794 0.502167
1102.744019 378.483917 0.662054
1081.111206 293.616821 0.797545
1089.431519 220.398132 0.856696
1167.642456 298.608978 0.496898
1144.345581 208.749695 0.708392
1137.689331 143.851318 0.644632
1141.017456 118.890411 0.060313
1222.556396 303.601166 0.466581
1229.212646 175.468475 0.586085
1235.868896 132.202896 0.529886
1247.517334 118.890411 0.072658
1272.478271 315.249603 0.483822
1304.095459 202.093460 0.757299
1320.736084 138.859146 0.550870
1315.743896 118.890411 0.069624
1324.064087 335.218323 0.578174
1354.017212 257.007477 0.736147
1367.329712 207.085632 0.769174
1382.306274 158.827866 0.777860
