Left hand keypoints:
1191.886230 500.677368 0.513125
1129.282593 441.551727 0.686892
1078.851929 366.775208 0.813409
1070.156982 288.520691 0.855464
1068.418091 215.483154 0.846843
1151.889526 291.998657 0.581621
1124.065674 194.615280 0.801042
1115.370728 130.272690 0.671757
1117.109741 104.187851 0.065665
1204.059204 300.693604 0.638918
1205.798218 166.791458 0.615233
1217.971069 119.838753 0.647223
1226.666016 104.187851 0.125279
1247.533936 312.866547 0.648285
1277.096680 189.398315 0.795290
1291.008667 121.577736 0.599243
1289.269653 104.187851 0.072940
1291.008667 328.517456 0.683666
1327.527466 246.784958 0.746651
1339.700317 194.615280 0.804733
1350.134277 145.923584 0.760916
