Left hand keypoints:
1153.305176 624.278564 0.149151
1085.775146 462.865173 0.302841
1052.833618 377.217285 0.427514
1034.715820 301.451813 0.646855
1057.774902 243.804184 0.400571
1146.716919 342.628693 0.319632
1133.540283 296.510590 0.477762
1097.304688 248.745407 0.507645
1061.068970 230.627579 0.143334
1179.658447 360.746521 0.284318
1206.011597 261.922028 0.060860
1085.775146 256.980774 0.074106
1074.245605 228.980515 0.033340
1219.188232 367.334839 0.238681
1266.953369 301.451813 0.035563
1217.541138 252.039566 0.035310
1072.598511 230.627579 0.018232
1255.423828 375.570190 0.248082
1285.071289 311.334259 0.468550
1311.424438 268.510315 0.384120
1324.601074 230.627579 0.097055
