Left hand keypoints:
1127.893188 449.523895 0.663340
1075.480835 409.341125 0.541549
1030.056885 390.123260 0.451602
1016.080261 335.963867 0.278123
1002.103638 337.710968 0.100879
1017.827332 391.870361 0.600348
977.644531 367.411255 0.763823
947.944214 337.710968 0.852188
918.243896 306.263580 0.926266
1045.780518 381.387878 0.581913
1010.838989 330.722656 0.656052
975.897461 295.781097 0.668736
947.944214 267.827881 0.748308
1068.492554 365.664185 0.646249
1030.056885 309.757721 0.559280
1007.344849 278.310333 0.728693
977.644531 241.621719 0.983516
1099.939941 351.687561 0.845791
1094.698730 295.781097 0.701424
1087.710449 260.839569 0.842576
1082.469116 227.645096 0.947744
