Left hand keypoints:
1147.919189 452.096497 0.683622
1101.589478 414.346405 0.495382
1060.407593 407.482727 0.478924
1031.237061 381.744049 0.274150
1017.509766 374.880402 0.339267
1041.532593 390.323608 0.588434
993.486938 368.016724 0.800330
964.316467 337.130280 0.852760
935.145935 302.812012 0.929846
1068.987183 381.744049 0.603952
1027.805176 328.550720 0.791441
991.771057 289.084717 0.693957
966.032349 259.914185 0.702268
1087.862183 362.868988 0.734516
1048.396240 301.096100 0.641840
1029.521118 273.641510 0.806915
1002.066528 241.039139 0.963122
1117.032715 347.425781 0.769710
1115.316772 290.800629 0.758140
1113.600952 259.914185 0.860092
1105.021362 223.880005 0.873914
