Left hand keypoints:
1109.087280 441.082153 0.607887
1061.836182 402.268707 0.547181
1026.397827 368.517914 0.524989
1021.335205 316.204163 0.444977
1028.085327 284.140900 0.384297
1023.022766 366.830353 0.546681
990.959473 348.267426 0.650959
967.333923 319.579224 0.776572
940.333313 287.515961 0.904079
1053.398438 361.767731 0.474661
1019.647705 312.829071 0.690059
999.397217 275.703186 0.378451
969.021484 247.014999 0.712149
1075.336548 348.267426 0.644294
1043.273193 289.203522 0.446404
1024.710327 258.827789 0.716872
1006.147339 230.139587 0.911663
1107.399780 338.142181 0.769747
1117.525024 285.828430 0.738322
1124.275146 257.140228 0.765340
1129.337769 228.452057 0.921582
