Left hand keypoints:
1124.961548 622.444214 0.296678
1072.137573 516.796265 0.462653
1044.873535 419.668304 0.556119
1084.065552 337.876343 0.801558
1147.113525 278.236359 0.373418
1031.241577 341.284332 0.256505
1073.841553 249.268372 0.260036
1084.065552 210.076385 0.206582
1089.177490 365.140320 0.022043
1094.289551 353.212311 0.189609
1147.113525 271.420349 0.382895
1176.081543 210.076385 0.276416
1194.825439 213.484390 0.033434
1150.521484 353.212311 0.255464
1165.857544 274.828369 0.273177
1181.193481 227.116379 0.156230
1205.049438 213.484390 0.021525
1193.121460 366.844330 0.497677
1237.425537 307.204346 0.626063
1264.689453 257.788361 0.616407
1288.545410 210.076385 0.191944
