Left hand keypoints:
1154.607300 460.501373 0.629886
1111.087158 422.002686 0.617559
1064.219116 403.590271 0.493913
1042.458984 343.331451 0.428400
1049.154419 304.832764 0.370419
1045.806763 398.568695 0.516139
997.264893 370.113159 0.763949
967.135498 339.983734 0.789451
938.679993 304.832764 0.907061
1072.588379 386.851715 0.628105
1032.415894 333.288330 0.688208
998.938782 298.137360 0.733829
972.157104 264.660248 0.747981
1096.022461 368.439301 0.704377
1060.871460 303.158905 0.717850
1044.132935 274.703369 0.893667
1015.677307 237.878540 0.907963
1126.151855 355.048431 0.791990
1126.151855 298.137360 0.755212
1124.477905 264.660248 0.832135
1119.456421 231.183121 0.875901
