Left hand keypoints:
1275.168335 554.607910 0.232426
1231.334106 449.787170 0.597435
1214.181641 335.437256 0.700850
1237.051636 249.674835 0.829884
1280.885742 186.782394 0.404660
1254.204102 301.132294 0.261871
1271.356567 203.934875 0.282686
1311.379028 173.441559 0.515734
1319.002441 156.289078 0.119663
1296.132446 310.661438 0.430235
1298.038208 209.652374 0.208093
1311.379028 171.535736 0.193310
1389.518188 156.289078 0.015747
1355.213257 325.908112 0.455975
1393.329834 205.840698 0.564815
1404.764771 154.383255 0.152042
1395.235718 156.289078 0.021140
1404.764771 341.154755 0.651679
1461.939819 274.450653 0.656200
1498.150635 222.993195 0.763429
1532.455566 175.347397 0.569918
