Left hand keypoints:
1271.715820 560.259094 0.203215
1226.094849 459.099731 0.619063
1212.210327 344.055756 0.705279
1234.028931 250.830475 0.794410
1277.666382 167.522766 0.445705
1245.930054 308.352448 0.251682
1279.649902 189.341446 0.200159
1307.419067 167.522766 0.247449
1307.419067 169.506287 0.108013
1289.567383 314.303009 0.416093
1293.534424 201.242554 0.239478
1307.419067 169.506287 0.166862
1323.287231 171.489807 0.020967
1347.089478 324.220581 0.399146
1388.743286 211.160141 0.471886
1388.743286 187.357941 0.123329
1386.759766 171.489807 0.029328
1402.627930 344.055756 0.616152
1462.133423 270.665649 0.681264
1497.836670 223.061234 0.772377
1531.556519 187.357941 0.562566
