Left hand keypoints:
1268.290039 536.502441 0.215326
1228.040039 444.502625 0.591137
1214.623413 327.586243 0.655466
1231.873413 243.253082 0.846125
1275.956665 178.086563 0.482799
1252.956665 295.002960 0.286053
1274.040039 199.169846 0.389858
1304.706543 166.586578 0.528750
1320.039917 149.336624 0.110402
1293.206665 306.502930 0.445428
1295.123291 201.086502 0.175505
1396.706421 149.336624 0.153296
1398.623047 149.336624 0.018443
1350.706421 319.919586 0.480146
1390.956421 201.086502 0.534768
1402.456421 145.503296 0.268491
1400.539673 149.336624 0.027325
1400.539673 337.169556 0.656801
1459.956299 268.169678 0.683519
1496.372803 216.419800 0.781884
1530.872803 172.336563 0.605617
