Left hand keypoints:
1289.469849 618.323853 0.287370
1251.786255 414.039154 0.152605
1241.869507 308.921814 0.124282
1255.752930 225.621262 0.504156
1301.369873 168.104218 0.088286
1299.386597 310.905151 0.154862
1301.369873 197.854416 0.283558
1329.136719 150.254105 0.579843
1346.986938 130.420639 0.056862
1339.053467 320.821899 0.248526
1426.320801 207.771149 0.150814
1460.037598 126.453949 0.152106
1317.236694 287.105011 0.053896
1392.603882 338.671997 0.392273
1442.187500 217.687881 0.583941
1471.937744 152.237457 0.426467
1493.754517 130.420639 0.091154
1438.220825 356.522125 0.602263
1497.721191 293.055054 0.681287
1537.388184 245.454727 0.842471
1573.088379 197.854416 0.776459
