Left hand keypoints:
1141.403564 457.666443 0.585609
1079.009399 447.013794 0.758493
1019.658752 436.361115 0.897742
974.004456 398.315857 0.933823
969.439026 349.617920 0.900840
1010.527893 386.141388 0.661048
957.264526 338.965271 0.686760
923.784729 313.094482 0.878599
888.783081 287.223724 0.821338
1034.876831 361.792419 0.724462
983.135315 302.441803 0.905157
957.264526 272.005615 0.803400
928.350159 243.091217 0.821600
1068.356689 342.008881 0.766080
1031.833252 288.745514 0.903535
1009.006042 255.265701 0.847636
989.222534 226.351303 0.885719
1104.880127 328.312592 0.779862
1091.183838 281.136475 0.760916
1082.052979 252.222076 0.867074
1069.878540 218.742264 0.948439
