Left hand keypoints:
1284.303589 546.606812 0.281163
1248.909546 448.752625 0.636733
1226.007568 352.980438 0.720762
1234.335571 263.454254 0.901015
1286.385620 213.486145 0.716111
1282.221680 284.274292 0.521690
1300.959717 176.010056 0.796561
1319.697754 101.057907 0.685331
1336.353760 78.155861 0.072187
1334.271729 307.176331 0.616925
1382.157837 180.174072 0.788155
1411.305908 98.975906 0.727726
1434.208008 78.155861 0.215884
1386.321899 330.078369 0.689467
1459.192017 219.732147 0.878723
1504.996094 163.518036 0.734611
1538.308228 113.549934 0.820579
1434.208008 363.390442 0.782567
1511.242065 309.258331 0.718309
1552.882202 271.782257 0.824657
1596.604248 238.470200 0.858624
