Left hand keypoints:
1146.756714 475.057037 0.481265
1081.195679 455.236237 0.766238
1023.257996 443.038849 0.818185
985.141113 403.397278 0.872398
992.764465 354.607697 0.836567
1030.881348 369.854431 0.790314
977.517761 325.638855 0.772615
945.499573 295.145355 0.865989
915.006042 261.602509 0.781317
1056.800903 346.984314 0.850751
1008.011230 281.423279 0.864993
983.616455 243.306396 0.784493
960.746338 208.238876 0.859974
1091.868408 333.262238 0.786081
1059.850220 266.176544 0.912121
1046.128174 228.059647 0.846884
1030.881348 191.467453 0.911326
1129.985229 324.114197 0.766716
1123.886597 269.225891 0.774386
1119.312500 232.633682 0.848301
1116.263184 197.566147 0.949349
