Left hand keypoints:
1210.954834 516.047363 0.523211
1149.955200 444.283081 0.661678
1105.102417 367.136444 0.788510
1099.720093 284.607483 0.862097
1124.837646 220.019608 0.883409
1166.102173 286.401611 0.601338
1142.778687 187.725677 0.873883
1140.984619 123.137802 0.745137
1140.984619 96.226189 0.115088
1214.543091 300.754456 0.572552
1227.101807 171.578705 0.673264
1241.454712 110.579048 0.647608
1254.013428 96.226189 0.083699
1266.572144 315.107330 0.573193
1304.248413 198.490326 0.823302
1323.983643 123.137802 0.567115
1329.365967 96.226189 0.156838
1315.013062 342.018951 0.645982
1354.483398 263.078186 0.742450
1370.630371 212.843185 0.787110
1384.983276 159.019958 0.826724
