Left hand keypoints:
1140.635742 453.188019 0.686084
1088.306152 438.236694 0.775300
1028.500854 423.285370 0.932627
980.656555 387.402191 0.851607
952.249023 342.548218 0.927212
1001.588379 387.402191 0.476938
940.287964 348.528748 0.684907
904.404785 323.111481 0.732851
874.502136 297.694214 0.835839
1021.025146 366.470337 0.755627
964.210083 317.130951 0.880759
929.822021 288.723419 0.782918
899.919373 260.315887 0.875730
1046.442383 341.053070 0.900686
1004.578674 300.684479 0.851766
980.656555 270.781830 0.889530
952.249023 243.869446 0.884308
1080.830444 326.101746 0.873373
1056.908325 288.723419 0.748686
1043.452148 261.811035 0.864511
1027.005615 234.898651 0.889810
