Left hand keypoints:
1139.963745 470.976929 0.470031
1077.268188 449.568695 0.700455
1016.101807 437.335419 0.830767
973.285339 397.577271 0.887059
970.226990 350.173340 0.832310
1014.572632 379.227356 0.694879
961.052063 331.823425 0.818612
930.468872 302.769379 0.817435
898.356506 275.244507 0.851961
1045.155762 354.760803 0.787208
996.222717 289.006958 0.900231
971.756165 253.836273 0.852592
947.289612 218.665604 0.884962
1080.326538 337.940063 0.781279
1045.155762 272.186188 0.902017
1028.335083 238.544678 0.833254
1009.985168 201.844849 0.930453
1117.026367 327.235931 0.798799
1106.322266 269.127869 0.847740
1100.205566 237.015518 0.832720
1094.088867 203.374008 0.943890
