Left hand keypoints:
1152.187378 468.668610 0.515856
1092.863159 442.809357 0.680898
1035.060181 427.598022 0.854776
997.031799 380.442871 0.915072
1000.074036 333.287720 0.827172
1036.581299 371.316040 0.800400
984.862732 331.766571 0.822623
954.440002 296.780487 0.750150
927.059631 269.400085 0.860214
1068.525024 354.583588 0.737276
1012.243103 287.653687 0.838978
987.904968 252.667603 0.860190
962.045715 220.723801 0.887252
1095.905518 336.329987 0.752912
1062.440552 272.442352 0.955493
1047.229248 235.935135 0.880308
1032.017822 199.427917 0.904855
1132.412720 328.724304 0.746353
1124.807007 272.442352 0.798727
1120.243652 237.456268 0.873078
1115.680176 202.470184 0.886681
