Left hand keypoints:
1200.321167 504.168793 0.532728
1142.544067 437.637573 0.634724
1098.773560 362.352234 0.828979
1097.022705 283.565247 0.881431
1118.032593 217.034012 0.864627
1158.301514 285.316071 0.600425
1140.793335 192.522491 0.858114
1139.042480 125.991264 0.742833
1139.042480 96.227287 0.140240
1210.826172 295.820984 0.536746
1223.081909 173.263458 0.631994
1233.586792 110.233864 0.586795
1247.593384 96.227287 0.056120
1263.350830 311.578400 0.539793
1294.865601 196.024139 0.801925
1314.124634 117.237152 0.525873
1319.377075 96.227287 0.121277
1310.623047 336.089905 0.624591
1347.390259 259.053741 0.686691
1363.147705 208.279892 0.789125
1377.154297 154.004410 0.853838
