Left hand keypoints:
1139.142334 472.696320 0.489452
1076.281616 451.231659 0.690891
1018.020386 438.966156 0.857753
973.557922 392.970459 0.863895
968.958313 345.441589 0.815536
1016.487183 377.638580 0.724847
962.825562 330.109711 0.782679
932.161804 304.045502 0.860542
898.431641 276.448090 0.839994
1047.151001 353.107544 0.783416
996.555725 284.114044 0.857025
972.024719 247.317490 0.804788
947.493652 216.653717 0.860758
1080.881104 340.842041 0.796028
1045.617798 268.782135 1.004443
1031.819092 231.985611 0.887250
1014.953979 195.189072 0.863907
1119.210815 330.109711 0.759922
1110.011719 274.914917 0.738804
1106.945312 238.118362 0.848524
1100.812622 198.255447 0.864553
