Left hand keypoints:
1284.256226 570.619202 0.330814
1251.763184 458.924011 0.632310
1235.516602 361.444550 0.792787
1253.793945 263.965118 0.918621
1306.595337 209.132919 0.774819
1308.626099 282.242523 0.575152
1302.533691 168.516495 0.853219
1316.749390 99.468552 0.741733
1322.841919 64.944580 0.176818
1351.273438 310.674011 0.617298
1397.982300 168.516495 0.789700
1428.444580 87.283615 0.741661
1446.722046 64.944580 0.215573
1400.013184 341.136353 0.683497
1473.122681 229.441147 0.950839
1523.893311 168.516495 0.708501
1560.447998 121.807587 0.822280
1438.598755 375.660309 0.780702
1519.831665 324.889771 0.699091
1566.540527 290.365784 0.793020
1611.218628 257.872650 0.918835
