Left hand keypoints:
1205.051270 506.514984 0.455675
1146.197388 445.877686 0.620610
1105.177979 370.972748 0.761208
1103.394531 287.150574 0.900190
1123.012451 217.595993 0.872763
1167.598755 288.934021 0.558123
1146.197388 189.060791 0.880139
1144.413940 124.856560 0.744044
1388.746704 158.742126 0.076940
1217.535400 304.985077 0.539181
1230.019531 178.360077 0.667742
1244.287109 114.155861 0.645327
1258.554810 98.104805 0.069206
1271.038940 322.819580 0.521299
1306.707886 199.761490 0.806986
1328.109375 123.073112 0.571133
1333.459717 98.104805 0.150355
1317.408569 344.220978 0.596073
1358.427979 260.398804 0.721222
1372.695557 212.245636 0.755539
1388.746704 160.525574 0.780589
