Left hand keypoints:
1151.510742 472.013275 0.483808
1091.151001 445.702637 0.650323
1032.338989 430.225769 0.845463
995.194580 385.342926 0.949403
995.194580 335.817047 0.805516
1033.886719 374.509155 0.769138
982.813110 326.530914 0.745530
958.050171 298.672607 0.759792
927.096436 264.623535 0.822842
1061.744995 351.293884 0.742335
1012.219116 287.838806 0.830732
989.003845 250.694382 0.865760
964.240906 216.645325 0.831599
1095.794067 337.364716 0.781835
1066.388062 273.909668 0.902432
1050.911255 236.765228 0.898213
1033.886719 199.620804 0.976313
1132.938477 326.530914 0.750837
1125.200073 272.361969 0.786140
1120.557007 236.765228 0.882853
1119.009277 201.168488 0.961728
