Left hand keypoints:
1156.521118 560.994995 0.191283
1100.221924 486.481262 0.410993
1075.383911 390.441315 0.582443
1096.910156 307.648285 0.668353
1133.339111 259.628296 0.121103
1103.533569 372.226868 0.035798
1090.286743 405.344055 0.020667
1164.800415 233.134537 0.044571
1106.845337 367.259277 0.015145
1139.962524 375.538574 0.105050
1143.274292 262.940033 0.020420
1159.832886 249.693146 0.057400
1110.156982 367.259277 0.015782
1173.079712 377.194427 0.154196
1158.177002 337.453766 0.020186
1168.112183 248.037292 0.041835
1131.683228 233.134537 0.021529
1217.787964 382.162018 0.450973
1237.658325 312.615845 0.642517
1252.561035 262.940033 0.471222
1260.840332 233.134537 0.136251
