Left hand keypoints:
1098.935669 432.308075 0.684870
1054.653931 409.281616 0.456141
1012.143555 398.653992 0.425973
983.803284 347.287231 0.473117
967.861877 304.776794 0.290145
997.973389 398.653992 0.706424
957.234253 366.771179 0.905572
928.893982 338.430878 0.867606
900.553650 304.776794 0.945791
1026.313721 388.026398 0.608786
987.345825 347.287231 0.531205
955.462952 315.404419 0.632117
930.665222 288.835388 0.774949
1042.255127 361.457367 0.743210
1013.914795 324.260742 0.650397
987.345825 290.606659 0.745302
957.234253 262.266357 0.917161
1070.595337 345.515961 0.890775
1059.967773 292.377930 0.784874
1052.882690 262.266357 0.902534
1040.483887 230.383545 0.910226
