Left hand keypoints:
1108.463623 427.763824 0.599509
1057.348389 397.799683 0.488395
1004.470398 380.173706 0.397963
988.607056 327.295776 0.174451
974.506287 260.317108 0.038881
1006.233032 394.274475 0.405694
974.506287 371.360718 0.629119
944.542114 341.396576 0.808038
907.527588 309.669830 0.853921
1037.959717 385.461487 0.511627
1006.233032 355.497345 0.499728
969.218506 316.720215 0.505840
935.729126 284.993469 0.770520
1057.348389 367.835510 0.627304
1020.333801 330.820984 0.414700
992.132263 300.856842 0.561363
970.981079 258.554504 0.833922
1080.262085 341.396576 0.826903
1067.923950 286.756042 0.758185
1059.110962 256.791901 0.882936
1046.772705 226.827759 0.875057
