Left hand keypoints:
1151.912109 562.412720 0.242531
1094.805298 480.111664 0.491302
1076.329468 389.412567 0.583007
1094.805298 303.752289 0.804051
1135.115967 248.325073 0.528627
1049.455688 359.179535 0.218948
1081.368286 239.927002 0.197726
1012.504211 211.373581 0.119304
1146.873291 211.373581 0.034251
1119.999390 377.655273 0.193832
1123.358643 290.315399 0.142470
1146.873291 239.927002 0.181940
1150.232422 191.218231 0.121906
1165.348999 384.373718 0.262239
1150.232422 291.995026 0.084958
1163.669434 236.567780 0.194190
1148.552856 194.577454 0.187327
1215.737427 384.373718 0.616886
1239.251953 308.791138 0.737910
1254.368530 260.082367 0.840378
1269.484985 209.693970 0.591680
