Left hand keypoints:
1276.761230 578.986450 0.254449
1242.859985 477.282776 0.655437
1228.900635 379.567505 0.663372
1260.807739 281.852203 0.877170
1304.679810 212.055588 0.211763
1177.051758 333.701141 0.703039
1163.092407 214.049774 0.712406
1161.098267 154.224091 0.424138
1149.133057 138.270569 0.027719
1228.900635 333.701141 0.357114
1230.894897 218.038147 0.401251
1240.865845 134.282196 0.153221
1306.674072 206.073013 0.054802
1288.726318 341.677887 0.304901
1294.708862 251.939377 0.335080
1320.633301 200.090439 0.495378
1332.598511 156.218277 0.468753
1342.569458 337.689514 0.547220
1384.447388 255.927750 0.666587
1398.406738 202.084641 0.733674
1416.354492 154.224091 0.564453
