Left hand keypoints:
1117.844116 556.875671 0.216690
1064.649414 488.237488 0.515832
1040.626099 400.723785 0.591752
1057.785645 323.505798 0.833206
1097.252563 254.867599 0.451303
1011.454834 361.256805 0.549483
1001.159119 282.322876 0.501340
992.579346 234.276138 0.612681
980.567688 210.252777 0.086885
1059.501587 359.540863 0.305720
1068.081421 270.311188 0.179366
1059.501587 223.980408 0.281344
1071.513306 210.252777 0.048183
1122.991943 352.677032 0.245821
1104.116455 266.879272 0.328935
1112.696167 227.412323 0.390279
1104.116455 210.252777 0.091036
1177.902466 356.108948 0.563919
1203.641846 285.754791 0.680987
1220.801392 239.424011 0.528788
1229.381104 210.252777 0.183597
