Left hand keypoints:
1125.268311 971.709961 0.032022
1096.376221 943.849792 0.022595
1060.261108 919.085144 0.014708
1092.248779 919.085144 0.017428
1098.439941 919.085144 0.015902
1088.121338 922.180725 0.028342
1082.962036 934.563049 0.016220
1096.376221 924.244446 0.012787
1103.599243 920.117004 0.008500
1087.089478 921.148865 0.018791
1081.930176 949.009094 0.020790
1091.216919 954.168335 0.015756
1087.089478 984.092285 0.008650
1087.089478 958.295776 0.018964
1089.153198 956.232056 0.019533
1091.216919 959.327637 0.015628
1090.185059 973.773682 0.010952
1100.503662 929.403748 0.017090
1106.694824 927.340027 0.014330
1094.312500 963.455078 0.011444
1093.280640 973.773682 0.010563
