Left hand keypoints:
1101.564941 431.107544 0.702108
1045.058472 393.436584 0.501112
1000.538269 374.601074 0.488108
993.688965 326.656189 0.299090
974.853516 345.491669 0.142440
981.702759 374.601074 0.683966
937.182495 350.628632 0.861609
909.785400 328.368500 0.752973
882.388367 294.122162 0.918687
1012.524475 362.614868 0.608723
976.565796 333.505463 0.594130
950.881042 318.094604 0.469594
923.483948 292.409851 0.680055
1031.359985 343.779358 0.713651
1005.675232 304.396057 0.637288
985.127380 266.725067 0.678526
962.867249 237.615677 0.809111
1058.757080 321.519226 0.781743
1034.784546 280.423615 0.854086
1021.086060 253.026535 0.867654
1003.962891 225.629456 0.958557
