Left hand keypoints:
1099.481323 437.419312 0.585773
1050.005737 394.767914 0.609795
1010.766418 362.352844 0.617125
1010.766418 307.759064 0.513808
1036.357178 273.637970 0.209277
988.587646 352.116516 0.735971
940.818115 324.819641 0.832885
913.521240 299.228790 0.832560
886.224365 268.519806 0.860280
1015.884583 340.174133 0.610349
980.057373 307.759064 0.673583
956.172607 283.874298 0.587266
940.818115 258.283447 0.625820
1038.063232 324.819641 0.648330
1019.296692 282.168243 0.613700
1002.236145 242.928955 0.623944
991.999817 210.513901 0.725305
1065.360229 312.877228 0.609518
1048.299683 271.931915 0.775499
1031.239014 242.928955 0.713325
1010.766418 212.219955 0.702911
