Left hand keypoints:
1092.207397 433.092072 0.609067
1044.422852 392.133850 0.510727
1003.464661 368.241577 0.582319
1006.877808 306.804260 0.446515
1034.183350 277.792206 0.229987
977.865784 358.002014 0.598841
926.668030 332.403137 0.866552
897.655945 305.097656 0.807117
870.350464 274.379028 0.885247
1008.584412 354.588837 0.594051
965.919617 318.750397 0.663163
942.027344 299.977905 0.537802
914.721863 276.085602 0.737165
1034.183350 335.816315 0.607063
1010.291016 289.738342 0.679280
988.105286 250.486725 0.729578
971.039368 223.181259 0.838952
1063.195312 323.870178 0.616391
1047.836060 276.085602 0.753977
1035.889893 240.247177 0.891404
1020.530579 209.528534 0.921430
