Left hand keypoints:
1103.315918 443.049500 0.626571
1053.218140 399.861816 0.596118
1011.758057 367.039185 0.664485
1008.303040 315.213959 0.575154
977.207886 318.668976 0.245762
991.027954 354.946625 0.748568
939.202698 322.123993 0.839121
911.562622 296.211395 0.780135
885.650024 265.116272 0.877859
1020.395569 344.581604 0.647740
982.390381 306.576447 0.636380
956.477783 280.663818 0.535430
940.930237 261.661255 0.662076
1039.398193 323.851501 0.671637
1022.123047 275.481293 0.631013
1010.030518 246.113678 0.668312
994.482971 208.108521 0.744676
1067.038208 313.486450 0.660026
1049.763184 265.116272 0.822290
1035.943115 235.748642 0.834435
1020.395569 208.108521 0.816478
