Left hand keypoints:
1134.887573 587.214294 0.375319
1084.708252 511.080231 0.588953
1044.910889 419.373260 0.709690
1108.932739 329.396606 0.688982
1179.875854 296.520538 0.587243
1025.877441 334.587585 0.280446
1058.753540 237.689651 0.136762
975.698120 225.577408 0.150215
1140.078613 196.161972 0.026514
1100.281250 338.048218 0.413559
1129.696655 216.925812 0.127604
1134.887573 192.701324 0.304240
1230.055176 196.161972 0.028887
1148.730103 353.621094 0.475990
1195.448853 258.453491 0.586682
1209.291382 192.701324 0.350297
1228.324829 196.161972 0.059978
1185.066895 367.463654 0.487393
1198.909424 312.093414 0.278787
1190.257812 308.632782 0.162166
1178.145630 306.902466 0.100236
